,Unnamed: 0,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets,won
0,0,RCB,SRH,1,1.1,Chris Gayle,Parthiv Patel,Bhuvneshwar Kumar,,,,130.09464060463998,1,0,Lb,False,8.923,0.217,0.223,1.027,41.0,24.0,West Indian,Indian,Indian,46,RGI Stadium,2014-05-20,34.684931506849324,29.21643835616439,23.471232876712328,1,False,False,False,False,False,False,0,False,,1.0,1.0,0.0,0.0
1,1,RCB,SRH,1,1.2,Parthiv Patel,Chris Gayle,Bhuvneshwar Kumar,,,,131.66183358344,0,0,,False,6.819,-0.136,-0.5710000000000001,0.802,,,Indian,West Indian,Indian,46,RGI Stadium,2014-05-20,29.21643835616439,34.684931506849324,23.471232876712328,1,True,False,False,False,False,False,0,False,,1.0,2.0,0.0,0.0
2,2,RCB,SRH,1,1.3,Parthiv Patel,Chris Gayle,Bhuvneshwar Kumar,,,,132.41840950424,4,4,,False,5.401,-0.117,-0.551,0.556,85.0,73.0,Indian,West Indian,Indian,46,RGI Stadium,2014-05-20,29.21643835616439,34.684931506849324,23.471232876712328,1,False,False,False,False,True,False,0,False,,5.0,3.0,0.0,0.0
3,3,RCB,SRH,1,1.4,Parthiv Patel,Chris Gayle,Bhuvneshwar Kumar,,,,132.29231351744,0,0,,False,7.842,-0.018000000000000002,-0.679,0.902,,,Indian,West Indian,Indian,46,RGI Stadium,2014-05-20,29.21643835616439,34.684931506849324,23.471232876712328,1,True,False,False,False,False,False,0,False,,5.0,4.0,0.0,0.0
4,4,RCB,SRH,1,1.5,Parthiv Patel,Chris Gayle,Bhuvneshwar Kumar,lbw Bhuvneshwar Kumar,Parthiv Patel,lbw,137.27490636727998,0,0,,False,6.2810000000000015,0.031,0.024,0.647,,,Indian,West Indian,Indian,46,RGI Stadium,2014-05-20,29.21643835616439,34.684931506849324,23.471232876712328,1,True,False,False,False,False,False,1,True,,5.0,5.0,1.0,0.0
5,5,RCB,SRH,1,1.6,Virat Kohli,Chris Gayle,Bhuvneshwar Kumar,,,,134.42153432312,0,0,,True,8.93,-0.416,-0.518,0.986,,,Indian,West Indian,Indian,46,RGI Stadium,2014-05-20,25.55342465753425,34.684931506849324,23.471232876712328,1,True,False,False,False,False,False,0,False,,5.0,6.0,1.0,0.0
6,6,RCB,SRH,1,2.1,Chris Gayle,Virat Kohli,Dale Steyn,,,,139.92652483256,0,0,,False,5.189,-0.509,-0.745,0.644,,,West Indian,Indian,South African,46,RGI Stadium,2014-05-20,34.684931506849324,25.55342465753425,30.917808219178077,1,True,False,False,False,False,False,0,False,,5.0,7.0,1.0,0.0
7,7,RCB,SRH,1,2.2,Chris Gayle,Virat Kohli,Dale Steyn,,,,142.31154035432,0,0,,False,7.932,-0.077,-0.491,0.9,,,West Indian,Indian,South African,46,RGI Stadium,2014-05-20,34.684931506849324,25.55342465753425,30.917808219178077,1,True,False,False,False,False,False,0,False,,5.0,8.0,1.0,0.0
8,8,RCB,SRH,1,2.3,Chris Gayle,Virat Kohli,Dale Steyn,,,,142.73306122448,0,0,,False,6.6320000000000014,-0.027000000000000003,-0.17800000000000002,0.795,62.0,40.0,West Indian,Indian,South African,46,RGI Stadium,2014-05-20,34.684931506849324,25.55342465753425,30.917808219178077,1,True,False,False,False,False,False,0,False,,5.0,9.0,1.0,0.0
9,9,RCB,SRH,1,2.4,Chris Gayle,Virat Kohli,Dale Steyn,,,,143.720212664,2,2,,False,8.374,0.151,0.095,0.794,16.0,22.0,West Indian,Indian,South African,46,RGI Stadium,2014-05-20,34.684931506849324,25.55342465753425,30.917808219178077,1,False,False,True,False,False,False,0,False,,7.0,10.0,1.0,0.0
